Source,Image,XML,Classes,Split
Norway,Norway_006480.jpg,Norway_006480.xml,D00,test
Norway,Norway_001368.jpg,Norway_001368.xml,D00,test
Norway,Norway_001936.jpg,Norway_001936.xml,D00,test
Norway,Norway_001960.jpg,Norway_001960.xml,D00,test
Norway,Norway_001922.jpg,Norway_001922.xml,D00,test
Norway,Norway_004626.jpg,Norway_004626.xml,D00,test
Norway,Norway_003496.jpg,Norway_003496.xml,D00,test
Norway,Norway_001510.jpg,Norway_001510.xml,D00,test
Norway,Norway_005159.jpg,Norway_005159.xml,D00,test
Norway,Norway_004726.jpg,Norway_004726.xml,D00,test
Norway,Norway_006360.jpg,Norway_006360.xml,D00,test
Norway,Norway_006493.jpg,Norway_006493.xml,D00,test
Norway,Norway_003818.jpg,Norway_003818.xml,D00,test
Norway,Norway_003589.jpg,Norway_003589.xml,D00,test
Norway,Norway_001242.jpg,Norway_001242.xml,D00,test
Norway,Norway_001385.jpg,Norway_001385.xml,D00,test
Norway,Norway_001567.jpg,Norway_001567.xml,D00,test
Norway,Norway_004149.jpg,Norway_004149.xml,D00,test
Norway,Norway_000470.jpg,Norway_000470.xml,D00,test
Norway,Norway_003350.jpg,Norway_003350.xml,D00,test
Norway,Norway_001829.jpg,Norway_001829.xml,D00,test
Norway,Norway_004128.jpg,Norway_004128.xml,D00,test
Norway,Norway_004423.jpg,Norway_004423.xml,D00,test
Norway,Norway_006023.jpg,Norway_006023.xml,D00,test
Norway,Norway_004595.jpg,Norway_004595.xml,D00,test
Norway,Norway_003806.jpg,Norway_003806.xml,D00,test
Norway,Norway_007099.jpg,Norway_007099.xml,D00,test
Norway,Norway_003015.jpg,Norway_003015.xml,D00,test
Norway,Norway_005220.jpg,Norway_005220.xml,D00,test
Norway,Norway_004350.jpg,Norway_004350.xml,D00,test
Norway,Norway_000511.jpg,Norway_000511.xml,D00,test
Norway,Norway_006346.jpg,Norway_006346.xml,D00,test
Norway,Norway_006393.jpg,Norway_006393.xml,D00,test
Norway,Norway_001438.jpg,Norway_001438.xml,D00,test
Norway,Norway_002696.jpg,Norway_002696.xml,D00,test
Norway,Norway_003372.jpg,Norway_003372.xml,D00,test
Norway,Norway_003272.jpg,Norway_003272.xml,D00,test
Norway,Norway_002962.jpg,Norway_002962.xml,D00,test
Norway,Norway_002435.jpg,Norway_002435.xml,D00,test
Norway,Norway_000556.jpg,Norway_000556.xml,D00,test
Norway,Norway_001344.jpg,Norway_001344.xml,D00,test
Norway,Norway_007266.jpg,Norway_007266.xml,D00,test
Norway,Norway_004115.jpg,Norway_004115.xml,D00,test
Norway,Norway_004637.jpg,Norway_004637.xml,D00,test
Norway,Norway_002151.jpg,Norway_002151.xml,D00,test
Norway,Norway_007937.jpg,Norway_007937.xml,D00,test
Norway,Norway_006739.jpg,Norway_006739.xml,D00,test
Norway,Norway_001217.jpg,Norway_001217.xml,D00,test
Norway,Norway_000353.jpg,Norway_000353.xml,D00,test
Norway,Norway_000422.jpg,Norway_000422.xml,D00,test
Norway,Norway_006876.jpg,Norway_006876.xml,D00,test
Norway,Norway_004545.jpg,Norway_004545.xml,D00,test
Norway,Norway_001794.jpg,Norway_001794.xml,D00,test
Norway,Norway_005108.jpg,Norway_005108.xml,D00,test
Norway,Norway_005754.jpg,Norway_005754.xml,D00,test
Norway,Norway_001271.jpg,Norway_001271.xml,D00,test
Norway,Norway_007014.jpg,Norway_007014.xml,D00,test
Norway,Norway_000246.jpg,Norway_000246.xml,D00,test
Norway,Norway_007611.jpg,Norway_007611.xml,D00,test
Norway,Norway_005175.jpg,Norway_005175.xml,D00,test
Norway,Norway_005463.jpg,Norway_005463.xml,D00,test
Norway,Norway_000629.jpg,Norway_000629.xml,D00,test
Norway,Norway_006098.jpg,Norway_006098.xml,D00,test
Norway,Norway_004846.jpg,Norway_004846.xml,D00,test
Norway,Norway_004679.jpg,Norway_004679.xml,D00,test
Norway,Norway_003263.jpg,Norway_003263.xml,D00,test
Norway,Norway_007094.jpg,Norway_007094.xml,D00,test
Norway,Norway_005851.jpg,Norway_005851.xml,D00,test
Norway,Norway_004736.jpg,Norway_004736.xml,D00,test
Norway,Norway_002001.jpg,Norway_002001.xml,D00,test
Norway,Norway_006061.jpg,Norway_006061.xml,D00,test
Norway,Norway_002828.jpg,Norway_002828.xml,D00,test
Norway,Norway_006015.jpg,Norway_006015.xml,D00,test
Norway,Norway_001073.jpg,Norway_001073.xml,D00,test
Norway,Norway_003251.jpg,Norway_003251.xml,D00,test
Norway,Norway_004272.jpg,Norway_004272.xml,D00,test
Norway,Norway_003966.jpg,Norway_003966.xml,D00,test
Norway,Norway_000215.jpg,Norway_000215.xml,D00,test
Norway,Norway_002150.jpg,Norway_002150.xml,D00,test
Norway,Norway_006924.jpg,Norway_006924.xml,D00,test
Norway,Norway_003962.jpg,Norway_003962.xml,D00,test
Norway,Norway_006356.jpg,Norway_006356.xml,D00,test
Norway,Norway_006309.jpg,Norway_006309.xml,D00,test
Norway,Norway_001120.jpg,Norway_001120.xml,D00,test
Norway,Norway_005432.jpg,Norway_005432.xml,,train
Norway,Norway_003044.jpg,Norway_003044.xml,,train
Norway,Norway_005656.jpg,Norway_005656.xml,,train
Norway,Norway_006237.jpg,Norway_006237.xml,,train
Norway,Norway_001544.jpg,Norway_001544.xml,,train
Norway,Norway_007705.jpg,Norway_007705.xml,,train
Norway,Norway_004345.jpg,Norway_004345.xml,,train
Norway,Norway_000617.jpg,Norway_000617.xml,,train
Norway,Norway_006527.jpg,Norway_006527.xml,,train
Norway,Norway_002513.jpg,Norway_002513.xml,,train
Norway,Norway_003906.jpg,Norway_003906.xml,,train
Norway,Norway_002829.jpg,Norway_002829.xml,,train
Norway,Norway_003799.jpg,Norway_003799.xml,,train
Norway,Norway_002619.jpg,Norway_002619.xml,,train
Norway,Norway_000132.jpg,Norway_000132.xml,,train
Norway,Norway_008128.jpg,Norway_008128.xml,,train
Norway,Norway_003518.jpg,Norway_003518.xml,,train
Norway,Norway_001124.jpg,Norway_001124.xml,,train
Norway,Norway_007533.jpg,Norway_007533.xml,,train
Norway,Norway_004012.jpg,Norway_004012.xml,,train
Norway,Norway_003757.jpg,Norway_003757.xml,,train
Norway,Norway_002610.jpg,Norway_002610.xml,,train
Norway,Norway_005794.jpg,Norway_005794.xml,,train
Norway,Norway_007287.jpg,Norway_007287.xml,,train
Norway,Norway_007062.jpg,Norway_007062.xml,,train
Norway,Norway_003762.jpg,Norway_003762.xml,,train
Norway,Norway_006007.jpg,Norway_006007.xml,,train
Norway,Norway_003479.jpg,Norway_003479.xml,,train
Norway,Norway_004685.jpg,Norway_004685.xml,,train
Norway,Norway_000168.jpg,Norway_000168.xml,,train
Norway,Norway_006376.jpg,Norway_006376.xml,,train
Norway,Norway_003981.jpg,Norway_003981.xml,,train
Norway,Norway_000665.jpg,Norway_000665.xml,,train
Norway,Norway_002775.jpg,Norway_002775.xml,,train
Norway,Norway_007271.jpg,Norway_007271.xml,,train
Norway,Norway_005224.jpg,Norway_005224.xml,,train
Norway,Norway_006189.jpg,Norway_006189.xml,,train
Norway,Norway_005186.jpg,Norway_005186.xml,,train
Norway,Norway_001964.jpg,Norway_001964.xml,,train
Norway,Norway_001028.jpg,Norway_001028.xml,,train
Norway,Norway_002423.jpg,Norway_002423.xml,,train
Norway,Norway_006595.jpg,Norway_006595.xml,,train
Norway,Norway_007361.jpg,Norway_007361.xml,,train
Norway,Norway_003953.jpg,Norway_003953.xml,,train
Norway,Norway_003391.jpg,Norway_003391.xml,,train
Norway,Norway_005654.jpg,Norway_005654.xml,,train
Norway,Norway_001974.jpg,Norway_001974.xml,,train
Norway,Norway_006058.jpg,Norway_006058.xml,,train
Norway,Norway_006842.jpg,Norway_006842.xml,,train
Norway,Norway_007308.jpg,Norway_007308.xml,,train
Norway,Norway_005522.jpg,Norway_005522.xml,,train
Norway,Norway_000058.jpg,Norway_000058.xml,,train
Norway,Norway_001168.jpg,Norway_001168.xml,,train
Norway,Norway_003355.jpg,Norway_003355.xml,,train
Norway,Norway_000862.jpg,Norway_000862.xml,,train
Norway,Norway_005837.jpg,Norway_005837.xml,,train
Norway,Norway_001443.jpg,Norway_001443.xml,,train
Norway,Norway_007997.jpg,Norway_007997.xml,,train
Norway,Norway_006430.jpg,Norway_006430.xml,,train
Norway,Norway_007685.jpg,Norway_007685.xml,,train
Norway,Norway_002948.jpg,Norway_002948.xml,,train
Norway,Norway_003066.jpg,Norway_003066.xml,,train
Norway,Norway_002290.jpg,Norway_002290.xml,,train
Norway,Norway_007667.jpg,Norway_007667.xml,,train
Norway,Norway_006874.jpg,Norway_006874.xml,,train
Norway,Norway_004308.jpg,Norway_004308.xml,,train
Norway,Norway_000790.jpg,Norway_000790.xml,,train
Norway,Norway_003879.jpg,Norway_003879.xml,,train
Norway,Norway_005002.jpg,Norway_005002.xml,,train
Norway,Norway_005757.jpg,Norway_005757.xml,,train
Norway,Norway_002831.jpg,Norway_002831.xml,,train
Norway,Norway_005507.jpg,Norway_005507.xml,,train
Norway,Norway_000446.jpg,Norway_000446.xml,,train
Norway,Norway_006947.jpg,Norway_006947.xml,,train
Norway,Norway_006162.jpg,Norway_006162.xml,,train
Norway,Norway_003643.jpg,Norway_003643.xml,,train
Norway,Norway_007452.jpg,Norway_007452.xml,,train
Norway,Norway_003307.jpg,Norway_003307.xml,,train
Norway,Norway_001449.jpg,Norway_001449.xml,,train
Norway,Norway_000732.jpg,Norway_000732.xml,,train
Norway,Norway_005950.jpg,Norway_005950.xml,,train
Norway,Norway_003398.jpg,Norway_003398.xml,,train
Norway,Norway_005651.jpg,Norway_005651.xml,,train
Norway,Norway_007724.jpg,Norway_007724.xml,,train
Norway,Norway_004080.jpg,Norway_004080.xml,,train
Norway,Norway_004265.jpg,Norway_004265.xml,,train
Norway,Norway_000784.jpg,Norway_000784.xml,,train
Norway,Norway_006413.jpg,Norway_006413.xml,,train
Norway,Norway_003173.jpg,Norway_003173.xml,,train
Norway,Norway_001289.jpg,Norway_001289.xml,,train
Norway,Norway_002228.jpg,Norway_002228.xml,,train
Norway,Norway_003126.jpg,Norway_003126.xml,,train
Norway,Norway_005468.jpg,Norway_005468.xml,,train
Norway,Norway_007307.jpg,Norway_007307.xml,,train
Norway,Norway_001007.jpg,Norway_001007.xml,,train
Norway,Norway_000054.jpg,Norway_000054.xml,,train
Norway,Norway_006408.jpg,Norway_006408.xml,,train
Norway,Norway_003222.jpg,Norway_003222.xml,,train
Norway,Norway_000510.jpg,Norway_000510.xml,,train
Norway,Norway_000900.jpg,Norway_000900.xml,,train
Norway,Norway_006313.jpg,Norway_006313.xml,,train
Norway,Norway_006548.jpg,Norway_006548.xml,,train
Norway,Norway_006765.jpg,Norway_006765.xml,,train
Norway,Norway_001283.jpg,Norway_001283.xml,,train
Norway,Norway_000892.jpg,Norway_000892.xml,,train
Norway,Norway_007817.jpg,Norway_007817.xml,,train
Norway,Norway_007653.jpg,Norway_007653.xml,,train
Norway,Norway_003986.jpg,Norway_003986.xml,,train
Norway,Norway_005773.jpg,Norway_005773.xml,,train
Norway,Norway_001328.jpg,Norway_001328.xml,,train
Norway,Norway_002359.jpg,Norway_002359.xml,,train
Norway,Norway_005421.jpg,Norway_005421.xml,,train
Norway,Norway_003952.jpg,Norway_003952.xml,,train
Norway,Norway_004107.jpg,Norway_004107.xml,,train
Norway,Norway_004643.jpg,Norway_004643.xml,,train
Norway,Norway_002930.jpg,Norway_002930.xml,,train
Norway,Norway_007198.jpg,Norway_007198.xml,,train
Norway,Norway_000800.jpg,Norway_000800.xml,,train
Norway,Norway_006383.jpg,Norway_006383.xml,,train
Norway,Norway_006510.jpg,Norway_006510.xml,,train
Norway,Norway_005557.jpg,Norway_005557.xml,,train
Norway,Norway_005107.jpg,Norway_005107.xml,,train
Norway,Norway_005457.jpg,Norway_005457.xml,,train
Norway,Norway_007867.jpg,Norway_007867.xml,,train
Norway,Norway_001101.jpg,Norway_001101.xml,,train
Norway,Norway_001509.jpg,Norway_001509.xml,,train
Norway,Norway_002427.jpg,Norway_002427.xml,,train
Norway,Norway_001989.jpg,Norway_001989.xml,,train
Norway,Norway_000572.jpg,Norway_000572.xml,,train
Norway,Norway_004945.jpg,Norway_004945.xml,,train
Norway,Norway_005254.jpg,Norway_005254.xml,,train
Norway,Norway_001563.jpg,Norway_001563.xml,,train
Norway,Norway_003971.jpg,Norway_003971.xml,,train
Norway,Norway_001683.jpg,Norway_001683.xml,,train
Norway,Norway_006454.jpg,Norway_006454.xml,,train
Norway,Norway_007208.jpg,Norway_007208.xml,,train
Norway,Norway_002444.jpg,Norway_002444.xml,,train
Norway,Norway_007383.jpg,Norway_007383.xml,,train
Norway,Norway_006915.jpg,Norway_006915.xml,,train
Norway,Norway_003078.jpg,Norway_003078.xml,,train
Norway,Norway_004723.jpg,Norway_004723.xml,,train
Norway,Norway_005328.jpg,Norway_005328.xml,,train
Norway,Norway_002907.jpg,Norway_002907.xml,,train
Norway,Norway_004760.jpg,Norway_004760.xml,,train
Norway,Norway_006167.jpg,Norway_006167.xml,,train
Norway,Norway_004974.jpg,Norway_004974.xml,,train
Norway,Norway_007987.jpg,Norway_007987.xml,,train
Norway,Norway_003985.jpg,Norway_003985.xml,,train
Norway,Norway_005139.jpg,Norway_005139.xml,,train
Norway,Norway_006797.jpg,Norway_006797.xml,,train
Norway,Norway_003642.jpg,Norway_003642.xml,,train
Norway,Norway_001897.jpg,Norway_001897.xml,,train
Norway,Norway_002446.jpg,Norway_002446.xml,,train
Norway,Norway_002322.jpg,Norway_002322.xml,,train
Norway,Norway_006530.jpg,Norway_006530.xml,,train
Norway,Norway_004082.jpg,Norway_004082.xml,,train
Norway,Norway_005364.jpg,Norway_005364.xml,,train
Norway,Norway_004246.jpg,Norway_004246.xml,,train
Norway,Norway_001626.jpg,Norway_001626.xml,,train
Norway,Norway_008153.jpg,Norway_008153.xml,,train
Norway,Norway_003450.jpg,Norway_003450.xml,,train
Norway,Norway_004436.jpg,Norway_004436.xml,,train
Norway,Norway_005244.jpg,Norway_005244.xml,,train
Norway,Norway_000537.jpg,Norway_000537.xml,,train
Norway,Norway_001610.jpg,Norway_001610.xml,,train
Norway,Norway_007565.jpg,Norway_007565.xml,,train
Norway,Norway_006481.jpg,Norway_006481.xml,,train
Norway,Norway_003564.jpg,Norway_003564.xml,,train
Norway,Norway_003603.jpg,Norway_003603.xml,,train
Norway,Norway_000651.jpg,Norway_000651.xml,,train
Norway,Norway_004383.jpg,Norway_004383.xml,,train
Norway,Norway_005862.jpg,Norway_005862.xml,,train
Norway,Norway_003983.jpg,Norway_003983.xml,,train
Norway,Norway_000405.jpg,Norway_000405.xml,,train
Norway,Norway_006573.jpg,Norway_006573.xml,,train
Norway,Norway_004222.jpg,Norway_004222.xml,,train
Norway,Norway_003392.jpg,Norway_003392.xml,,train
Norway,Norway_001251.jpg,Norway_001251.xml,,train
Norway,Norway_004808.jpg,Norway_004808.xml,,train
Norway,Norway_007769.jpg,Norway_007769.xml,,train
Norway,Norway_006502.jpg,Norway_006502.xml,,train
Norway,Norway_001092.jpg,Norway_001092.xml,,train
Norway,Norway_003875.jpg,Norway_003875.xml,,train
Norway,Norway_004770.jpg,Norway_004770.xml,,train
Norway,Norway_002326.jpg,Norway_002326.xml,,train
Norway,Norway_001980.jpg,Norway_001980.xml,,train
Norway,Norway_006758.jpg,Norway_006758.xml,,train
Norway,Norway_006769.jpg,Norway_006769.xml,,train
Norway,Norway_002900.jpg,Norway_002900.xml,,train
Norway,Norway_003385.jpg,Norway_003385.xml,,train
Norway,Norway_002496.jpg,Norway_002496.xml,,train
Norway,Norway_001112.jpg,Norway_001112.xml,,train
Norway,Norway_006318.jpg,Norway_006318.xml,,train
Norway,Norway_000577.jpg,Norway_000577.xml,,train
Norway,Norway_000948.jpg,Norway_000948.xml,,train
Norway,Norway_007238.jpg,Norway_007238.xml,,train
Norway,Norway_003865.jpg,Norway_003865.xml,,train
Norway,Norway_001752.jpg,Norway_001752.xml,,train
Norway,Norway_008121.jpg,Norway_008121.xml,,train
Norway,Norway_004664.jpg,Norway_004664.xml,,train
Norway,Norway_006290.jpg,Norway_006290.xml,,train
Norway,Norway_007654.jpg,Norway_007654.xml,,train
Norway,Norway_003507.jpg,Norway_003507.xml,,train
Norway,Norway_001882.jpg,Norway_001882.xml,,train
Norway,Norway_003575.jpg,Norway_003575.xml,,train
Norway,Norway_004217.jpg,Norway_004217.xml,,train
Norway,Norway_002466.jpg,Norway_002466.xml,,train
Norway,Norway_003266.jpg,Norway_003266.xml,,train
Norway,Norway_002433.jpg,Norway_002433.xml,,train
Norway,Norway_005517.jpg,Norway_005517.xml,,train
Norway,Norway_007969.jpg,Norway_007969.xml,,train
Norway,Norway_003361.jpg,Norway_003361.xml,,train
Norway,Norway_007568.jpg,Norway_007568.xml,,train
Norway,Norway_001492.jpg,Norway_001492.xml,,train
Norway,Norway_004927.jpg,Norway_004927.xml,,train
Norway,Norway_006745.jpg,Norway_006745.xml,,train
Norway,Norway_007544.jpg,Norway_007544.xml,,train
Norway,Norway_007562.jpg,Norway_007562.xml,,train
Norway,Norway_008051.jpg,Norway_008051.xml,,train
Norway,Norway_003010.jpg,Norway_003010.xml,,train
Norway,Norway_006177.jpg,Norway_006177.xml,,train
Norway,Norway_008022.jpg,Norway_008022.xml,,train
Norway,Norway_007621.jpg,Norway_007621.xml,,train
Norway,Norway_006307.jpg,Norway_006307.xml,,train
Norway,Norway_003777.jpg,Norway_003777.xml,,train
Norway,Norway_000674.jpg,Norway_000674.xml,,train
Norway,Norway_002030.jpg,Norway_002030.xml,,train
Norway,Norway_005574.jpg,Norway_005574.xml,,train
Norway,Norway_000749.jpg,Norway_000749.xml,,train
Norway,Norway_006139.jpg,Norway_006139.xml,,train
Norway,Norway_006779.jpg,Norway_006779.xml,,train
Norway,Norway_006780.jpg,Norway_006780.xml,,train
Norway,Norway_002701.jpg,Norway_002701.xml,,train
Norway,Norway_000346.jpg,Norway_000346.xml,,train
Norway,Norway_001790.jpg,Norway_001790.xml,,train
Norway,Norway_000035.jpg,Norway_000035.xml,,train
Norway,Norway_001682.jpg,Norway_001682.xml,,train
Norway,Norway_000540.jpg,Norway_000540.xml,,train
Norway,Norway_007240.jpg,Norway_007240.xml,,train
Norway,Norway_005025.jpg,Norway_005025.xml,,train
Norway,Norway_008083.jpg,Norway_008083.xml,,train
Norway,Norway_000644.jpg,Norway_000644.xml,,train
Norway,Norway_003667.jpg,Norway_003667.xml,,train
Norway,Norway_007819.jpg,Norway_007819.xml,,train
Norway,Norway_006992.jpg,Norway_006992.xml,,train
Norway,Norway_002727.jpg,Norway_002727.xml,,train
Norway,Norway_001845.jpg,Norway_001845.xml,,train
Norway,Norway_005762.jpg,Norway_005762.xml,,train
Norway,Norway_002694.jpg,Norway_002694.xml,,train
Norway,Norway_005114.jpg,Norway_005114.xml,,train
Norway,Norway_002348.jpg,Norway_002348.xml,,train
Norway,Norway_003873.jpg,Norway_003873.xml,,train
Norway,Norway_000595.jpg,Norway_000595.xml,,train
Norway,Norway_000676.jpg,Norway_000676.xml,,train
Norway,Norway_007265.jpg,Norway_007265.xml,,train
Norway,Norway_004592.jpg,Norway_004592.xml,,train
Norway,Norway_007790.jpg,Norway_007790.xml,,train
Norway,Norway_003404.jpg,Norway_003404.xml,,train
Norway,Norway_005732.jpg,Norway_005732.xml,,train
Norway,Norway_005912.jpg,Norway_005912.xml,,train
Norway,Norway_002763.jpg,Norway_002763.xml,,train
Norway,Norway_003236.jpg,Norway_003236.xml,,train
Norway,Norway_006694.jpg,Norway_006694.xml,,train
Norway,Norway_001439.jpg,Norway_001439.xml,,train
Norway,Norway_001708.jpg,Norway_001708.xml,,train
Norway,Norway_002583.jpg,Norway_002583.xml,,train
Norway,Norway_002793.jpg,Norway_002793.xml,,train
Norway,Norway_007614.jpg,Norway_007614.xml,,train
Norway,Norway_004598.jpg,Norway_004598.xml,,train
Norway,Norway_001793.jpg,Norway_001793.xml,,train
Norway,Norway_007548.jpg,Norway_007548.xml,,train
Norway,Norway_000390.jpg,Norway_000390.xml,,train
Norway,Norway_002219.jpg,Norway_002219.xml,,train
Norway,Norway_000813.jpg,Norway_000813.xml,,train
Norway,Norway_004226.jpg,Norway_004226.xml,,train
Norway,Norway_001950.jpg,Norway_001950.xml,,train
Norway,Norway_006186.jpg,Norway_006186.xml,,train
Norway,Norway_005934.jpg,Norway_005934.xml,,train
Norway,Norway_003725.jpg,Norway_003725.xml,,train
Norway,Norway_007334.jpg,Norway_007334.xml,,train
Norway,Norway_002375.jpg,Norway_002375.xml,,train
Norway,Norway_007713.jpg,Norway_007713.xml,,train
Norway,Norway_000426.jpg,Norway_000426.xml,,train
Norway,Norway_003918.jpg,Norway_003918.xml,,train
Norway,Norway_002355.jpg,Norway_002355.xml,,train
Norway,Norway_005284.jpg,Norway_005284.xml,,train
Norway,Norway_006101.jpg,Norway_006101.xml,,train
Norway,Norway_004719.jpg,Norway_004719.xml,,train
Norway,Norway_001558.jpg,Norway_001558.xml,,train
Norway,Norway_003497.jpg,Norway_003497.xml,,train
Norway,Norway_001465.jpg,Norway_001465.xml,,train
Norway,Norway_006141.jpg,Norway_006141.xml,,train
Norway,Norway_003103.jpg,Norway_003103.xml,,train
Norway,Norway_004541.jpg,Norway_004541.xml,,train
Norway,Norway_005925.jpg,Norway_005925.xml,,train
Norway,Norway_008092.jpg,Norway_008092.xml,,train
Norway,Norway_005789.jpg,Norway_005789.xml,,train
Norway,Norway_000159.jpg,Norway_000159.xml,,train
Norway,Norway_007413.jpg,Norway_007413.xml,,train
Norway,Norway_006017.jpg,Norway_006017.xml,,train
Norway,Norway_000713.jpg,Norway_000713.xml,,train
Norway,Norway_003188.jpg,Norway_003188.xml,,train
Norway,Norway_001106.jpg,Norway_001106.xml,,train
Norway,Norway_007629.jpg,Norway_007629.xml,,train
Norway,Norway_001200.jpg,Norway_001200.xml,,train
Norway,Norway_006266.jpg,Norway_006266.xml,,train
Norway,Norway_001172.jpg,Norway_001172.xml,,train
Norway,Norway_001914.jpg,Norway_001914.xml,,train
Norway,Norway_007018.jpg,Norway_007018.xml,,train
Norway,Norway_002528.jpg,Norway_002528.xml,,train
Norway,Norway_007936.jpg,Norway_007936.xml,,train
Norway,Norway_003510.jpg,Norway_003510.xml,,train
Norway,Norway_008138.jpg,Norway_008138.xml,,train
Norway,Norway_007647.jpg,Norway_007647.xml,,train
Norway,Norway_004421.jpg,Norway_004421.xml,,train
Norway,Norway_001470.jpg,Norway_001470.xml,,train
Norway,Norway_006609.jpg,Norway_006609.xml,,train
Norway,Norway_005486.jpg,Norway_005486.xml,,train
Norway,Norway_004872.jpg,Norway_004872.xml,,train
Norway,Norway_007599.jpg,Norway_007599.xml,,train
Norway,Norway_001138.jpg,Norway_001138.xml,,train
Norway,Norway_007528.jpg,Norway_007528.xml,,train
Norway,Norway_000506.jpg,Norway_000506.xml,,train
Norway,Norway_006105.jpg,Norway_006105.xml,,train
Norway,Norway_004191.jpg,Norway_004191.xml,,train
Norway,Norway_001870.jpg,Norway_001870.xml,,train
Norway,Norway_004027.jpg,Norway_004027.xml,,train
Norway,Norway_000178.jpg,Norway_000178.xml,,train
Norway,Norway_001482.jpg,Norway_001482.xml,,train
Norway,Norway_003587.jpg,Norway_003587.xml,,train
Norway,Norway_007765.jpg,Norway_007765.xml,,train
Norway,Norway_007619.jpg,Norway_007619.xml,,train
Norway,Norway_004201.jpg,Norway_004201.xml,,train
Norway,Norway_006646.jpg,Norway_006646.xml,,train
Norway,Norway_001450.jpg,Norway_001450.xml,,train
Norway,Norway_007558.jpg,Norway_007558.xml,,train
Norway,Norway_002241.jpg,Norway_002241.xml,,train
Norway,Norway_001896.jpg,Norway_001896.xml,,train
Norway,Norway_000594.jpg,Norway_000594.xml,,train
Norway,Norway_007495.jpg,Norway_007495.xml,,train
Norway,Norway_006741.jpg,Norway_006741.xml,,train
Norway,Norway_001127.jpg,Norway_001127.xml,,train
Norway,Norway_003045.jpg,Norway_003045.xml,,train
Norway,Norway_006531.jpg,Norway_006531.xml,,train
Norway,Norway_003863.jpg,Norway_003863.xml,,train
Norway,Norway_004263.jpg,Norway_004263.xml,,train
Norway,Norway_008127.jpg,Norway_008127.xml,,train
Norway,Norway_004225.jpg,Norway_004225.xml,,train
Norway,Norway_005134.jpg,Norway_005134.xml,,train
Norway,Norway_002320.jpg,Norway_002320.xml,,train
Norway,Norway_007899.jpg,Norway_007899.xml,,train
Norway,Norway_000600.jpg,Norway_000600.xml,,train
Norway,Norway_007807.jpg,Norway_007807.xml,,train
Norway,Norway_002136.jpg,Norway_002136.xml,,train
Norway,Norway_007084.jpg,Norway_007084.xml,,train
Norway,Norway_006996.jpg,Norway_006996.xml,,train
Norway,Norway_004609.jpg,Norway_004609.xml,,train
Norway,Norway_007559.jpg,Norway_007559.xml,,train
Norway,Norway_007531.jpg,Norway_007531.xml,,train
Norway,Norway_003054.jpg,Norway_003054.xml,,train
Norway,Norway_002469.jpg,Norway_002469.xml,,train
Norway,Norway_000209.jpg,Norway_000209.xml,,train
Norway,Norway_004334.jpg,Norway_004334.xml,,train
Norway,Norway_007855.jpg,Norway_007855.xml,,train
Norway,Norway_002274.jpg,Norway_002274.xml,,train
Norway,Norway_008018.jpg,Norway_008018.xml,,train
Norway,Norway_003067.jpg,Norway_003067.xml,,train
Norway,Norway_001314.jpg,Norway_001314.xml,,train
Norway,Norway_007946.jpg,Norway_007946.xml,,train
Norway,Norway_003955.jpg,Norway_003955.xml,,train
Norway,Norway_004751.jpg,Norway_004751.xml,,train
Norway,Norway_004875.jpg,Norway_004875.xml,,train
Norway,Norway_001657.jpg,Norway_001657.xml,,train
Norway,Norway_000144.jpg,Norway_000144.xml,,train
Norway,Norway_007651.jpg,Norway_007651.xml,,train
Norway,Norway_003525.jpg,Norway_003525.xml,,train
Norway,Norway_000324.jpg,Norway_000324.xml,,train
Norway,Norway_000345.jpg,Norway_000345.xml,,train
Norway,Norway_005048.jpg,Norway_005048.xml,,train
Norway,Norway_008150.jpg,Norway_008150.xml,,train
Norway,Norway_001681.jpg,Norway_001681.xml,,train
Norway,Norway_004553.jpg,Norway_004553.xml,,train
Norway,Norway_007929.jpg,Norway_007929.xml,,train
Norway,Norway_003061.jpg,Norway_003061.xml,,train
Norway,Norway_001992.jpg,Norway_001992.xml,,train
Norway,Norway_007984.jpg,Norway_007984.xml,,train
Norway,Norway_002516.jpg,Norway_002516.xml,,train
Norway,Norway_003874.jpg,Norway_003874.xml,,train
Norway,Norway_008080.jpg,Norway_008080.xml,,train
Norway,Norway_002554.jpg,Norway_002554.xml,,train
Norway,Norway_004065.jpg,Norway_004065.xml,,train
Norway,Norway_006651.jpg,Norway_006651.xml,,train
Norway,Norway_000725.jpg,Norway_000725.xml,,train
Norway,Norway_006267.jpg,Norway_006267.xml,,train
Norway,Norway_007132.jpg,Norway_007132.xml,,train
Norway,Norway_007541.jpg,Norway_007541.xml,,train
Norway,Norway_000876.jpg,Norway_000876.xml,,train
Norway,Norway_007136.jpg,Norway_007136.xml,,train
Norway,Norway_003959.jpg,Norway_003959.xml,,train
Norway,Norway_004961.jpg,Norway_004961.xml,,train
Norway,Norway_007725.jpg,Norway_007725.xml,,train
Norway,Norway_001038.jpg,Norway_001038.xml,,train
Norway,Norway_001608.jpg,Norway_001608.xml,,train
Norway,Norway_007069.jpg,Norway_007069.xml,,train
Norway,Norway_001956.jpg,Norway_001956.xml,,train
Norway,Norway_004195.jpg,Norway_004195.xml,,train
Norway,Norway_000933.jpg,Norway_000933.xml,,train
Norway,Norway_004694.jpg,Norway_004694.xml,,train
Norway,Norway_001130.jpg,Norway_001130.xml,,train
